customer_id,worker_id,cleaning,cooking,gardening,childcare,petcare,eldercare,shopping,homeorganize,handyman,tutoring,rating
516,2915,1,1,0,1,1,1,1,1,1,1,2
517,3578,0,1,0,0,1,0,1,1,0,1,2
518,281,0,0,0,1,0,0,0,0,0,1,4
519,9434,1,0,0,1,0,0,1,1,0,0,3
520,8772,1,1,1,1,1,0,1,1,1,1,5
521,9075,0,0,0,0,0,0,1,0,0,1,4
522,2158,1,1,1,1,1,1,1,1,1,1,4
523,4547,1,1,1,1,1,1,1,0,1,1,4
524,4879,0,0,0,1,0,0,0,0,0,0,2
525,6568,1,0,1,0,1,1,0,1,0,1,5
526,9395,0,0,0,0,0,0,0,1,0,0,3
527,7898,0,1,1,1,1,1,1,1,1,1,4
528,3790,1,1,1,1,1,1,1,1,0,1,4
529,9091,0,1,0,0,1,1,0,0,1,0,4
530,7110,1,1,1,1,1,1,1,0,1,1,3
531,793,1,1,1,1,0,0,1,0,0,1,4
532,420,0,0,0,1,0,0,0,1,1,1,1
533,9758,1,1,1,1,1,1,1,1,1,1,5
534,5652,1,1,1,1,0,0,1,0,0,0,4
535,6538,1,0,1,1,1,0,1,1,1,1,5
536,2068,0,1,0,1,1,0,0,1,0,0,2
537,1082,0,1,0,1,1,0,0,0,0,0,5
538,5643,1,1,1,1,1,1,1,1,1,1,1
539,2174,1,1,0,1,1,1,1,1,1,1,5
540,9202,1,1,1,1,1,1,1,1,1,1,3
541,8136,1,1,1,1,1,0,1,1,0,1,3
542,1411,1,1,1,1,1,0,0,0,1,1,1
543,8178,0,0,0,1,1,0,0,1,1,1,3
544,8738,0,1,0,1,1,1,1,0,1,1,1
545,7021,1,1,0,1,0,1,1,1,0,1,2
546,1583,1,1,1,1,1,1,1,1,0,1,3
547,3072,1,1,0,0,0,1,0,0,1,0,3
548,5766,1,1,0,1,1,1,1,1,0,0,3
549,1431,1,0,1,1,0,1,0,1,1,0,4
550,3186,1,1,0,0,1,1,0,0,0,0,2
551,9506,1,1,1,1,1,1,1,1,1,1,3
552,2032,1,1,1,1,1,1,1,1,1,1,1
553,2949,0,1,0,0,1,0,1,0,0,0,5
554,2472,0,0,0,0,1,0,0,0,0,0,3
555,5535,1,1,1,1,0,0,1,1,1,1,5
556,1555,1,1,0,0,0,0,0,0,1,0,4
557,7728,0,1,0,0,0,0,0,0,0,1,4
558,4225,0,0,1,0,1,1,1,0,0,1,2
559,7353,1,0,0,0,0,0,0,0,0,0,2
560,7500,0,0,0,1,0,0,0,0,0,1,5
561,2232,1,0,0,1,1,1,1,1,1,1,1
562,8456,1,1,1,1,0,0,0,0,0,1,3
563,6395,1,0,1,1,1,1,1,1,1,1,1
564,5546,0,0,0,0,1,0,1,1,0,0,3
565,8127,1,1,0,0,0,1,0,1,1,0,1
566,6618,1,0,1,1,1,1,1,0,1,1,1
567,3634,1,1,1,1,0,1,1,1,0,1,4
568,7634,0,1,1,1,1,1,1,0,1,0,2
569,6845,0,1,0,0,0,0,0,0,0,0,2
570,9993,1,1,1,1,1,1,1,1,1,1,3
571,1124,1,1,1,1,1,1,1,0,0,1,2
572,4609,1,1,1,1,1,1,1,1,1,1,2
573,3604,0,0,0,0,0,0,0,0,1,0,2
574,4076,1,1,0,1,1,0,0,0,0,1,2
575,6731,0,0,1,0,0,1,0,0,0,0,3
576,3779,0,1,0,0,0,0,0,0,0,0,1
577,260,0,0,1,1,1,0,0,1,1,1,4
578,7056,1,1,1,1,1,0,0,0,1,0,5
579,7665,1,1,0,0,1,0,0,1,1,0,2
580,9279,1,1,1,1,0,1,1,1,1,1,1
581,2919,1,1,1,1,0,1,0,1,0,1,2
582,6705,0,0,1,0,0,0,1,1,1,1,5
583,1072,0,0,1,1,0,0,0,1,0,1,1
584,9955,0,1,1,1,1,1,1,1,1,1,4
585,1689,0,0,0,0,1,0,0,0,0,0,2
586,6506,0,0,0,0,0,1,1,0,1,0,5
587,6327,0,0,0,1,1,1,1,0,0,0,1
588,869,0,1,1,0,1,0,0,1,1,1,4
589,7960,1,1,0,1,1,1,1,0,1,1,5
590,3832,1,1,0,0,1,1,1,0,1,1,3
591,5705,1,1,1,1,1,1,1,0,1,0,1
592,527,0,1,1,0,1,1,0,1,1,1,5
593,6816,1,1,1,1,1,1,1,1,0,1,1
594,1837,0,0,0,0,0,1,0,0,1,0,4
595,4190,1,0,0,1,1,0,1,0,0,0,3
596,6238,0,1,0,0,0,0,0,1,1,1,3
597,2475,1,1,1,1,1,1,1,1,1,1,4
598,832,1,1,1,1,1,0,0,1,1,1,4
599,219,1,0,0,1,1,1,0,0,1,1,2
600,8361,1,1,1,1,1,1,1,1,1,1,2
601,4102,0,1,1,1,0,1,1,0,1,1,2
602,8796,0,1,1,0,1,0,1,0,0,1,2
603,945,1,1,1,1,1,1,1,1,1,1,2
604,5620,0,1,1,1,0,0,0,0,0,0,2
605,1599,0,0,1,0,1,0,1,1,1,0,3
606,2841,1,1,1,1,1,1,0,1,1,0,2
607,1692,1,1,1,1,1,1,1,1,1,1,4
608,2327,0,0,0,0,0,1,1,1,0,0,1
609,6974,1,0,1,1,1,0,0,0,0,1,5
610,8187,1,0,0,0,0,0,0,0,0,1,4
611,7157,0,0,0,0,1,0,0,0,0,0,2
612,8235,1,1,1,1,1,0,1,1,1,1,1
613,7877,1,1,0,1,1,1,1,1,1,1,5
614,8820,1,0,1,1,1,1,1,1,1,1,2
615,9084,0,1,1,1,1,1,1,1,1,1,1
616,4582,1,0,1,1,1,1,1,0,0,1,4
617,5168,0,1,1,0,0,0,0,1,1,1,4
618,1700,0,1,0,1,0,0,1,1,1,0,1
619,2274,0,0,1,0,1,1,0,0,0,1,1
620,9697,0,0,0,0,0,0,1,1,0,0,5
621,7689,0,0,0,0,1,1,0,0,0,0,5
622,8933,0,0,0,1,0,0,0,0,0,0,1
623,2452,1,0,0,1,1,1,1,1,0,0,3
624,7842,1,1,1,1,1,1,0,1,0,1,2
625,7724,1,1,1,1,1,1,1,1,1,1,3
626,5756,0,0,1,0,1,0,0,0,1,1,2
627,3550,1,1,1,1,1,1,1,1,1,1,1
628,2075,0,0,0,1,1,0,1,1,1,0,5
629,517,0,1,1,0,1,0,0,1,1,1,3
630,7015,0,1,0,1,0,1,0,1,1,0,2
631,1550,1,1,0,0,1,1,1,0,0,1,5
632,3292,0,1,0,0,0,0,0,0,0,0,2
633,7254,1,1,0,0,1,0,0,0,0,1,5
634,7699,1,1,1,1,1,1,1,1,1,1,1
635,597,1,1,1,1,1,0,1,1,0,1,5
636,8191,1,1,1,0,1,1,1,1,1,1,5
637,6130,1,1,1,1,1,1,1,1,1,1,5
638,3808,1,1,1,0,1,1,1,1,1,1,1
639,5665,1,1,1,1,1,0,1,1,1,1,1
640,7704,1,0,0,0,0,0,0,0,0,0,2
641,1210,1,1,0,0,1,1,1,1,1,1,1
642,2877,0,0,1,0,0,1,1,1,0,0,3
643,5883,1,1,1,1,1,1,0,1,0,0,4
644,8018,0,0,1,1,1,1,0,1,1,1,1
645,1029,0,0,1,1,0,0,0,0,0,0,1
646,9089,1,0,0,0,0,0,0,0,0,1,1
647,4191,1,0,1,0,0,0,0,0,0,0,5
648,8554,1,1,0,0,1,1,1,1,1,1,5
649,5791,0,0,0,0,0,0,0,0,1,0,4
650,6030,0,0,1,0,0,0,0,0,0,0,5
651,1328,1,0,1,0,0,1,0,0,0,0,1
652,8328,1,1,0,1,1,1,0,1,1,0,4
653,7199,1,1,0,1,0,1,0,0,1,0,3
654,3098,1,0,0,0,0,1,1,0,0,1,2
655,9992,1,1,0,1,1,1,1,1,1,1,1
656,3804,0,0,0,0,0,1,0,0,0,0,3
657,9563,1,1,1,1,1,1,1,1,1,1,5
658,9537,1,0,1,0,1,1,0,1,0,1,1
659,5860,1,1,1,1,0,0,1,1,1,1,2
660,2732,1,1,1,1,1,1,1,0,1,1,4
661,2626,0,1,0,1,1,0,0,0,1,0,5
662,2226,0,0,1,1,1,1,1,1,1,1,1
663,353,0,1,1,0,1,1,1,1,1,1,5
664,6549,1,1,1,1,1,1,1,1,1,1,1
665,5464,1,1,0,0,1,1,1,1,1,0,3
666,7989,1,1,1,1,0,1,1,1,0,1,2
667,9592,1,1,1,1,1,1,1,1,1,1,5
668,3905,1,1,1,1,1,1,1,1,1,1,5
669,176,1,1,0,1,1,0,0,1,1,1,4
670,5751,0,1,0,0,0,1,0,0,0,0,4
671,9891,1,1,1,1,1,1,1,1,1,1,5
672,5591,1,1,1,1,1,0,1,0,1,0,5
673,664,0,1,0,0,0,0,0,0,0,0,4
674,1392,0,0,1,0,0,0,0,0,0,0,2
675,1157,0,1,0,0,1,0,1,0,0,1,3
676,1355,1,1,1,1,1,1,0,0,1,0,1
677,7501,0,1,1,0,0,0,0,1,0,1,1
678,225,1,0,0,1,1,1,1,0,1,1,5
679,1994,1,0,1,0,0,0,0,0,1,0,2
680,1387,1,0,1,1,0,0,0,0,0,1,1
681,5701,0,0,0,0,0,0,0,0,1,0,1
682,1535,1,1,1,1,1,1,1,1,1,1,2
683,7190,1,1,1,1,1,0,1,1,0,1,3
684,4985,0,1,1,0,0,1,1,1,1,0,4
685,2890,1,1,1,1,1,1,1,1,0,1,3
686,1804,1,1,1,0,0,1,1,0,1,0,3
687,1859,1,0,1,0,1,0,0,1,1,0,5
688,655,1,0,1,1,1,1,1,1,1,1,5
689,2792,1,1,1,1,1,1,0,1,1,1,4
690,5252,0,1,1,1,1,0,1,0,1,1,2
691,2735,1,1,1,1,1,1,1,1,1,1,1
692,9012,1,0,1,1,0,0,0,1,0,0,5
693,4647,1,1,0,1,1,1,1,1,1,1,1
694,544,1,1,0,1,1,1,0,0,0,0,1
695,8094,0,0,1,0,1,1,0,1,0,0,2
696,3884,1,0,0,1,1,1,0,1,1,1,2
697,2744,1,0,1,1,1,0,1,1,1,1,1
698,907,1,1,0,1,0,1,1,1,1,0,5
699,1845,0,0,0,0,1,0,0,0,0,0,5
700,8325,0,0,0,0,0,0,0,1,0,0,4
701,3734,0,1,1,0,0,1,1,0,1,1,3
702,3283,1,1,1,1,1,1,1,1,1,1,2
703,2356,1,1,1,0,1,1,0,1,0,0,1
704,6372,1,1,1,0,1,1,0,1,1,0,4
705,1048,0,0,1,1,0,0,0,0,0,0,5
706,5847,0,1,1,1,0,0,0,0,0,0,4
707,9083,1,1,1,1,1,1,1,1,0,1,2
708,2625,1,0,0,0,0,0,0,0,1,0,4
709,7124,0,1,1,1,0,1,0,1,0,0,3
710,7315,1,0,1,1,1,1,1,0,0,0,1
711,4477,1,1,1,1,0,1,1,0,1,1,2
712,4957,0,0,1,0,0,0,1,0,0,0,1
713,3870,1,1,0,1,1,1,1,0,1,1,4
714,3957,1,1,0,0,1,1,1,1,1,1,2
715,9534,1,1,0,0,1,1,1,1,1,1,2
716,5947,1,0,1,0,1,1,0,1,0,1,5
717,2494,1,1,1,1,1,1,1,1,0,0,2
718,5560,1,1,0,1,0,1,1,0,1,1,2
719,965,1,1,1,1,1,1,1,1,1,0,3
720,7630,1,0,0,0,1,0,1,0,1,0,3
721,8359,0,0,0,1,0,0,0,1,0,1,2
722,9661,1,1,0,1,0,0,1,1,1,0,5
723,8180,0,0,0,1,0,0,1,0,0,0,3
724,9684,0,1,0,0,0,0,1,0,0,1,5
725,3277,0,0,1,0,0,0,0,1,1,0,1
726,9543,0,0,1,0,0,0,0,1,0,1,5
727,7833,1,1,1,1,1,1,1,1,1,1,3
728,3967,1,1,1,1,1,1,1,1,1,1,1
729,7353,1,1,1,1,1,1,1,1,1,1,4
730,2410,0,1,0,1,0,0,1,1,1,0,5
731,7999,1,0,1,1,1,0,1,1,1,1,2
732,2506,0,1,1,0,0,1,1,0,1,1,1
733,56,0,0,1,0,1,1,0,0,1,0,2
734,755,0,1,1,1,1,1,1,1,1,0,4
735,3416,0,0,0,1,0,0,0,0,0,0,5
736,9587,1,1,1,1,1,1,1,1,0,1,3
737,1533,1,1,1,1,1,1,1,1,1,1,1
738,3332,1,0,1,1,1,1,1,0,0,1,5
739,8859,1,0,0,0,1,1,1,1,0,0,5
740,3838,1,0,0,0,0,0,1,0,1,1,5
741,6806,1,1,1,0,1,1,0,0,0,1,4
742,1742,0,1,0,0,0,0,0,0,0,0,1
743,7458,1,1,1,0,0,0,1,0,0,1,3
744,4997,1,1,0,1,0,1,1,0,0,1,3
745,2925,0,1,1,0,1,1,0,1,1,1,3
746,8892,0,0,0,1,0,0,0,1,1,0,4
747,8290,1,0,0,1,0,0,1,1,0,0,2
748,3465,0,1,0,0,1,0,0,0,0,0,3
749,4097,1,1,0,0,0,0,0,0,0,0,2
750,2751,1,0,1,1,1,1,1,1,1,1,5
751,4794,0,1,1,1,0,0,0,0,0,0,1
752,1823,0,1,0,0,0,0,0,1,0,1,3
753,7116,1,1,1,1,1,1,1,1,1,1,1
754,4547,1,1,1,0,1,1,1,1,1,1,4
755,5388,1,1,1,1,1,1,0,1,1,0,2
756,6004,1,1,0,1,1,0,0,1,1,1,3
757,1914,1,1,1,1,1,1,1,1,1,1,5
758,9410,0,1,1,1,1,1,1,0,0,1,1
759,2449,0,1,1,1,1,1,1,1,1,1,1
760,6454,0,1,0,0,1,1,1,1,0,0,5
761,344,1,1,1,1,1,1,0,1,1,1,4
762,2358,0,1,1,0,0,1,0,1,1,0,4
763,9345,1,1,1,1,1,1,1,1,1,1,2
764,1893,1,0,0,0,0,0,0,0,0,0,2
765,7464,1,1,1,1,0,1,1,1,1,1,5
766,2727,0,0,0,0,0,0,1,0,0,1,1
767,8150,1,1,1,1,1,1,1,1,1,1,3
768,5527,0,1,0,1,1,0,0,0,0,0,3
769,1676,0,0,1,1,0,0,1,1,0,0,3
770,3638,1,1,0,0,1,1,0,0,0,0,3
771,711,0,0,0,0,0,0,1,1,0,0,4
772,4059,1,0,0,0,0,0,0,1,0,1,4
773,5426,1,1,0,1,1,1,1,1,1,1,3
774,1868,1,1,1,1,1,1,1,1,1,1,2
775,5017,1,1,0,0,0,1,0,1,1,1,1
776,697,0,0,0,1,0,1,0,0,0,0,4
777,3335,0,0,0,0,0,0,1,0,0,0,5
778,4102,0,1,0,1,0,0,0,0,1,1,4
779,4041,1,1,1,1,1,1,0,0,1,1,4
780,5805,1,0,1,1,1,0,1,0,1,1,4
781,2065,0,0,1,0,0,0,1,1,0,1,4
782,6405,0,0,0,1,0,0,0,0,0,0,2
783,2546,1,1,0,1,0,0,1,1,0,0,5
784,7911,1,0,1,0,1,0,0,0,0,0,5
785,8310,1,0,0,0,1,1,0,0,0,0,3
786,9381,1,1,1,0,1,0,1,1,1,1,1
787,5001,1,0,0,1,0,0,0,0,0,0,2
788,937,0,0,1,1,1,0,0,1,0,1,3
789,1685,1,0,0,1,0,0,1,0,1,0,5
790,4896,0,0,0,0,1,0,0,0,1,0,5
791,6323,1,1,1,1,0,0,1,0,0,1,1
792,1556,0,1,0,1,0,1,0,0,0,1,1
793,397,1,1,1,0,1,1,0,1,1,1,3
794,7351,1,1,0,0,1,0,1,0,1,1,5
795,797,1,1,1,0,1,0,1,0,1,1,3
796,2078,1,0,1,0,0,0,0,0,0,0,2
797,6468,0,0,0,1,1,0,0,0,0,0,5
798,171,1,1,1,1,1,1,1,1,1,1,4
799,4615,1,0,0,0,0,0,0,0,0,0,4
800,5855,1,0,1,1,0,1,1,1,0,1,3
801,9789,0,1,0,1,0,1,1,1,1,0,2
802,7273,1,1,1,1,1,1,1,1,1,1,2
803,9197,1,0,1,1,0,1,0,1,0,0,4
804,6886,1,1,1,1,1,1,1,1,1,1,4
805,9735,0,1,0,0,0,0,0,0,0,0,5
806,3608,1,1,1,1,1,1,1,1,1,1,2
807,5924,0,0,0,0,0,0,0,0,1,0,2
808,9354,0,0,0,0,1,0,0,0,1,0,3
809,1629,0,1,0,1,0,0,1,1,0,0,5
810,3064,1,1,1,1,0,1,1,1,1,1,1
811,3798,1,1,0,1,1,0,0,0,1,0,4
812,3825,0,0,0,0,0,0,0,1,0,1,2
813,9323,0,1,1,0,1,1,1,0,1,1,5
814,3942,0,0,0,0,0,0,1,1,1,0,2
815,302,0,0,0,1,1,1,0,0,0,0,4
816,5841,0,1,1,0,0,0,0,0,0,0,5
817,6781,0,0,0,1,1,1,1,1,0,0,1
818,9812,0,1,1,0,0,0,0,1,1,0,2
819,6544,0,1,1,0,1,0,1,1,1,1,2
820,2634,0,1,0,0,0,0,0,0,0,1,4
821,7343,1,1,1,0,0,0,1,0,0,1,4
822,4335,0,1,0,1,1,0,0,1,0,0,5
823,9589,1,0,0,0,0,0,0,0,0,0,1
824,8640,1,1,1,1,1,1,1,1,1,1,4
825,9400,0,0,0,0,0,0,1,0,0,0,4
826,113,1,0,1,1,1,1,1,0,1,1,5
827,4653,1,1,0,0,0,0,0,0,1,1,5
828,4411,0,0,1,0,0,0,0,0,0,0,1
829,5389,0,0,0,1,0,0,0,0,0,0,3
830,7071,1,1,0,1,1,1,1,1,0,0,1
831,7679,1,1,1,1,1,1,1,1,1,1,3
832,6295,0,0,0,0,0,0,0,1,1,0,2
833,7860,1,1,0,0,0,1,1,1,0,1,1
834,2145,0,1,0,0,0,0,1,1,1,0,3
835,2038,0,0,0,1,0,0,0,0,0,0,4
836,495,0,1,1,0,1,1,0,1,1,1,1
837,1395,0,0,0,0,1,0,0,0,0,0,3
838,5049,0,1,0,1,1,1,0,0,0,1,2
839,6676,1,0,1,1,0,0,1,0,1,1,1
840,2036,0,1,0,0,0,0,1,1,1,1,1
841,2240,0,0,0,0,0,0,1,1,0,0,1
842,9426,0,1,0,0,0,1,0,0,0,0,5
843,7434,1,0,1,0,1,1,0,1,0,1,4
844,1034,1,0,1,1,0,1,1,1,1,1,3
845,1922,1,1,1,1,1,1,1,1,1,1,5
846,2855,1,0,0,1,0,1,0,1,1,1,4
847,1881,1,0,0,0,1,0,0,0,0,1,4
848,2195,0,0,0,0,0,1,0,0,0,1,1
849,278,1,0,1,1,0,1,1,1,0,1,5
850,7801,0,1,0,0,0,0,1,1,1,1,3
851,5989,1,1,1,1,1,1,1,1,1,1,4
852,1605,1,1,1,1,1,1,0,0,1,0,4
853,1034,0,0,0,0,0,1,0,0,0,0,5
854,3796,0,1,1,0,1,1,1,1,0,1,1
855,5717,1,1,1,1,1,1,1,1,1,1,5
856,7237,0,1,0,0,0,0,0,0,0,0,3
857,1815,1,1,1,1,1,1,1,1,1,1,1
858,9316,1,1,1,0,0,1,1,1,1,1,2
859,6920,1,1,1,1,1,1,1,1,1,1,2
860,5066,0,1,1,1,0,1,1,1,0,1,3
861,3534,0,0,1,0,0,0,0,0,0,0,3
862,2945,1,0,1,1,1,1,1,0,1,0,4
863,3355,1,1,1,1,0,1,1,1,1,1,1
864,2167,0,0,0,1,0,0,0,0,0,0,4
865,2641,1,1,1,1,1,1,1,1,1,1,5
866,8096,1,1,1,0,1,1,1,1,1,1,5
867,6075,1,1,0,0,1,1,0,0,1,0,1
868,6054,1,1,1,1,1,1,1,1,0,1,3
869,9523,1,1,1,1,1,1,1,1,1,1,1
870,877,0,1,1,1,1,0,1,1,1,1,2
871,7312,1,0,0,1,1,0,0,0,0,0,1
872,9037,1,1,0,1,1,1,1,0,1,1,2
873,4887,1,1,1,1,1,1,1,1,1,1,2
874,3105,0,0,0,0,0,1,0,0,0,1,1
875,4025,0,1,1,1,1,1,1,1,0,1,4
876,3114,1,1,1,0,1,0,1,1,1,0,5
877,9367,0,0,0,0,1,0,0,0,0,0,4
878,4042,1,1,1,1,1,1,0,1,1,1,3
879,2182,0,0,0,0,1,0,1,0,1,0,5
880,8863,0,1,0,0,0,0,0,0,1,0,3
881,453,1,0,0,1,0,1,1,1,0,1,1
882,2947,0,1,1,1,0,1,0,1,0,1,5
883,3144,1,0,1,0,1,0,0,1,0,1,1
884,3045,0,1,0,1,1,0,1,0,0,1,3
885,9003,1,1,1,1,0,1,1,0,1,1,4
886,3762,1,0,0,0,0,0,0,1,1,0,1
887,9652,1,1,1,0,1,0,0,1,1,1,3
888,3723,1,0,1,1,1,1,1,1,1,1,4
889,9869,0,0,1,0,0,0,0,0,0,1,5
890,1150,1,1,0,1,1,1,1,1,1,1,4
891,3587,1,1,1,1,1,1,1,1,1,1,3
892,4307,0,0,0,0,1,0,1,0,0,0,2
893,3555,1,0,1,1,1,1,1,0,0,0,2
894,7724,1,1,1,1,1,1,1,0,1,1,1
895,5048,1,0,0,0,0,0,0,0,1,0,4
896,1572,0,0,0,0,1,0,0,0,1,0,1
897,3547,0,0,0,1,0,0,0,0,0,0,2
898,3136,1,0,1,1,1,1,0,0,1,1,2
899,1837,0,1,0,0,0,0,0,0,0,1,2
900,9454,1,0,1,1,0,0,0,0,0,0,1
901,5490,1,1,0,1,0,0,1,0,0,0,2
902,7944,0,1,1,1,1,1,1,1,1,1,1
903,8895,0,0,0,0,0,0,1,1,1,0,3
904,163,0,0,1,1,1,0,0,0,0,0,3
905,3645,0,1,1,0,0,0,0,0,0,1,3
906,4758,0,0,0,0,1,0,0,0,0,1,2
907,3422,0,0,1,1,1,0,1,1,1,0,4
908,6172,1,1,1,1,1,1,1,1,1,1,3
909,780,0,0,0,0,0,0,1,0,0,1,4
910,4789,1,1,1,1,1,1,1,1,1,1,4
911,2358,1,1,1,1,1,1,1,1,1,1,1
912,5491,1,1,1,1,1,1,0,1,0,0,1
913,4784,0,0,1,0,0,0,1,1,0,0,4
914,9731,1,0,0,1,0,1,1,1,0,1,3
915,5365,0,0,0,1,1,0,1,1,0,1,3
916,5173,1,1,0,1,1,1,0,1,1,1,2
917,4833,0,0,0,1,0,0,0,0,0,0,1
918,5478,0,0,0,0,1,1,1,0,0,0,4
919,8576,0,0,1,1,1,0,0,0,1,1,2
920,9316,1,1,1,1,0,0,0,1,0,1,5
921,2353,0,0,1,0,0,1,0,0,0,0,4
922,4443,0,0,0,0,0,0,1,0,0,0,4
923,3738,0,1,1,0,1,0,0,0,1,0,5
924,6918,1,1,1,1,1,0,1,0,0,0,3
925,1066,0,0,1,0,0,0,0,0,1,0,3
926,3074,0,0,0,0,0,0,0,1,0,1,1
927,8368,0,0,0,1,0,1,0,0,0,0,5
928,4197,1,0,0,1,0,1,1,0,0,1,3
929,4755,1,0,0,0,0,0,0,0,0,1,5
930,2828,1,0,1,1,0,0,0,1,0,0,2
931,2511,1,1,0,0,0,1,1,0,0,0,3
932,4509,1,0,0,0,1,0,0,0,0,0,1
933,5316,1,1,1,1,1,1,1,1,1,1,3
934,6660,1,1,1,1,1,1,1,0,1,1,4
935,9008,1,1,1,1,1,1,1,0,1,1,4
936,3804,1,1,0,1,1,1,1,1,0,1,2
937,6177,0,1,0,1,0,0,0,0,1,0,2
938,8753,1,1,1,0,0,0,1,1,1,1,3
939,9785,1,0,0,0,0,0,1,0,0,1,5
940,2257,0,1,1,1,1,1,1,1,1,1,5
941,5421,1,1,1,1,1,1,1,1,1,1,1
942,9222,1,0,0,1,1,0,1,0,1,0,5
943,8821,1,1,1,1,1,1,1,0,1,1,1
944,9816,0,1,0,0,1,1,0,0,0,1,3
945,2274,0,0,1,0,0,0,1,0,1,0,2
946,2124,1,0,1,1,1,1,1,1,1,0,1
947,5396,1,1,0,1,1,0,1,0,1,1,2
948,6826,1,0,0,1,0,1,1,0,0,0,2
949,8313,0,0,0,0,0,0,1,0,0,1,1
950,4491,1,0,0,1,1,0,0,0,0,0,1
951,828,0,0,0,0,0,0,1,1,0,1,1
952,1249,0,0,0,0,0,1,0,0,0,0,3
953,6801,0,0,1,0,1,1,0,1,0,1,5
954,6624,1,1,0,0,0,1,1,1,1,0,2
955,5584,1,0,0,0,1,1,1,0,0,1,3
956,7493,1,1,0,0,1,0,0,0,1,0,5
957,8581,1,1,1,1,1,1,1,1,1,1,2
958,913,1,0,0,0,0,1,0,0,1,0,1
959,7623,0,1,0,1,1,0,0,0,0,0,5
960,3844,1,1,1,1,1,0,1,1,1,1,3
961,9348,0,0,1,0,1,0,0,0,0,0,1
962,5945,1,0,1,0,1,0,0,0,0,1,2
963,9603,0,0,1,1,0,1,1,1,1,1,4
964,4579,1,0,0,0,0,1,0,1,1,1,4
965,8484,0,1,0,0,0,0,1,0,0,0,5
966,7582,0,1,0,0,0,1,0,0,0,0,3
967,7397,1,0,0,1,0,0,0,0,1,0,2
968,9049,0,1,1,0,1,0,1,0,1,1,4
969,3275,0,0,0,1,1,1,1,0,0,1,3
970,5688,0,1,0,1,0,1,1,1,0,1,3
971,6935,0,1,0,0,0,0,0,0,0,0,1
972,2276,1,0,0,1,1,1,1,1,1,1,5
973,2587,0,0,1,0,0,0,0,0,0,0,2
974,562,0,0,1,1,1,1,1,1,0,1,1
975,3702,0,0,1,1,1,1,1,0,1,1,1
976,5059,1,1,1,0,1,1,1,1,1,1,3
977,1365,1,0,0,0,0,0,0,0,0,1,1
978,5101,1,0,0,1,1,0,0,0,1,1,3
979,437,0,1,0,1,1,0,1,0,1,0,3
980,9716,1,1,1,1,1,1,1,1,1,1,4
981,644,0,0,0,0,0,0,0,0,1,0,4
982,2997,0,1,0,0,0,0,0,0,0,0,1
983,7132,0,0,1,0,1,0,1,0,0,1,5
984,9587,1,1,1,1,1,1,1,1,0,1,3
985,8431,0,1,0,1,0,0,0,1,0,0,1
986,5680,1,0,0,0,0,0,0,0,0,0,3
987,3101,0,0,1,1,0,0,0,0,1,1,1
988,7847,1,1,1,1,0,0,0,1,1,1,5
989,5584,1,0,0,0,0,0,1,1,1,0,2
990,7140,1,1,0,0,1,0,1,0,0,0,5
991,8879,1,1,1,1,1,0,1,1,1,1,2
992,3938,1,1,1,1,1,1,1,1,1,1,2
993,6535,0,0,1,1,0,0,0,0,1,0,1
994,112,1,0,0,1,1,0,0,0,1,0,5
995,6185,1,0,0,0,0,0,0,0,0,0,1
996,3157,1,1,1,0,1,1,1,1,1,0,4
997,8200,0,0,1,0,0,0,0,0,0,0,4
998,2978,0,1,0,1,1,1,0,0,1,1,4
999,2927,0,0,0,0,0,0,0,0,0,1,4
1000,3119,0,1,1,0,0,0,0,1,1,0,1
1001,5952,1,0,1,0,0,0,0,0,0,0,1
1002,1511,0,0,0,0,0,0,0,1,0,0,1
1003,9432,1,1,1,0,1,1,0,1,1,1,4
1004,5734,0,0,1,0,0,0,0,0,0,1,3
1005,7450,1,1,1,1,1,0,1,1,1,1,5
1006,1236,0,1,0,0,0,1,0,1,0,1,1
1007,8897,1,1,1,1,1,1,1,0,0,1,2
1008,5364,0,1,1,1,1,1,0,0,1,1,5
1009,5718,0,1,0,1,0,1,0,1,0,0,3
1010,3831,0,0,1,0,0,0,1,0,0,0,3
1011,7832,0,0,0,0,0,1,1,0,0,1,4
1012,4073,0,0,0,0,0,0,0,0,1,0,2
1013,9083,1,1,1,0,1,1,1,1,1,1,1
1014,7007,1,0,1,1,1,1,1,1,1,0,1
1015,7340,0,0,0,0,1,1,1,1,0,0,1
1016,5046,1,1,1,1,1,1,1,1,1,1,5
1017,4874,1,1,1,1,1,1,1,1,1,1,5
1018,6848,1,1,1,1,0,1,1,1,1,1,3
1019,8172,0,0,0,1,0,0,1,0,0,0,4
1020,534,1,0,0,0,0,1,0,0,0,0,1
1021,9641,0,0,1,1,0,0,0,0,1,1,2
1022,4368,1,1,0,1,0,0,0,0,1,0,2
1023,3996,1,0,0,0,0,0,0,0,0,0,3
1024,7457,1,0,1,0,1,1,0,0,0,0,3
1025,9653,1,0,0,0,1,0,0,1,0,0,2
1026,6754,0,0,1,1,0,0,0,1,1,1,5
1027,8208,0,1,1,0,1,0,0,1,0,0,4
1028,3910,0,0,0,0,1,0,0,1,0,0,3
1029,694,0,0,0,0,1,0,0,1,1,0,5
1030,6049,0,1,0,0,1,1,0,0,1,1,3
1031,2201,0,0,0,0,0,0,0,0,0,1,4
